audio_url,score1,score2,score3,average
1/O_show_1OzbEW7PbLeXJUIqBUKQZa_5NpcDrbg34ANNfHpdbYm4l_1301.5.mp3,3.5,3.5,4,3.66666666666666
1/E_show_1eFmReBvBxxbjtU6UKMlvt_1p0VXQOqKjlIyJG6vhMruV_532.5.mp3,2.5,3.5,4,3.33333333333333
1/H_show_1HKgU6WUDMZTnFChe8KT0Q_5Y6NqwFaCP1uo5yncecpDz_3473.3.mp3,3,4,3.5,3.5
1/R_show_1R5sbnzbc7hCMv9RTFIEWw_6QODJbcrAJa71LKYSp1nFS_2717.4.mp3,1.5,2.5,3.5,2.5
1/S_show_1sqmO1ufOcnua6QUPUlZTf_4zBfbAwp5srNjmcGFbXocR_874.8.mp3,3.5,2.5,4,3.33333333333333
1/P_show_1PGN4ilb4aoWKkB7FNSLsx_01zWozUbMY3ISJRk2FhFCi_185.1.mp3,4,3.5,4,3.83333333333333
1/M_show_1m5q6itiKFVqNEKppy9VKo_3s3pZ66JHshFdnhjmrXAOS_1419.4.mp3,3.5,3.5,4,3.66666666666666
1/S_show_1Sw6MZtNhnsEDYvrJLMgxK_5BMz5r938XLSSz7FEsTagL_886.7.mp3,4,1,4.5,3.16666666666666
3/U_show_3U7sN6DzLbNUQXEjcuLPl4_5pMMzb1mFK2TuWpzgGN1GP_1849.5.mp3,2.5,3.5,4.5,3.5
3/E_show_3eKZGITnT3DtQ2FAcfHoYm_1M26mLAA26zUBrN7SKN5au_1392.8.mp3,2.5,4,4,3.5
3/O_show_3oB3X28Fc0foTMduZZX3Nl_058O6ZPJidHDQP7xg6jFLx_1219.3.mp3,3,1.5,4.5,3
3/A_show_3AI6Hvd2ps8kH1XEXu8emH_0kvsvd0Ts15FTH8qEWgG7r_1420.9.mp3,2.5,2,4.5,3
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_6y0Fd8gk7kG5Mq9a2M0dsj_3190.8.mp3,3,3,3.5,3.16666666666666
3/E_show_3eKZGITnT3DtQ2FAcfHoYm_4orLRCUCeySHpSnbKqccvS_702.2.mp3,2.5,2,3,2.5
3/E_show_3EByfMRUfDahO9TstoHSpz_1gSV0jvF1gQPDz6inSo5Fk_1036.8.mp3,3,4,4,3.66666666666666
3/Q_show_3qQPP9axjPfEL2gRv3aV6b_54mPtls1d1Rd1kOwh2dfrf_1722.2.mp3,3.5,3.5,4,3.66666666666666
0/D_show_0dzlwQ6RTz1MXC8lHJLpoN_4ZuIaEh98c1jGmfEWjcgsD_123.4.mp3,4,4,1.5,3.16666666666666
0/5_show_058nTf22elnQgslKIMseIs_4AEuMtJ8jmTcItQMKFkQdg_835.7.mp3,4,1,1,2
0/1_show_01HL6rCsPf6iLI4cCLdrUQ_14UORPn61Y1YSQaDkCRyxP_534.6.mp3,4.5,3.5,3.5,3.83333333333333
0/M_show_0M6jfmNPPAlqNtOkYZFyPt_5OKAPBUV4tJRxytQf8rMom_3733.4.mp3,3.5,4,3.5,3.66666666666666
0/5_show_05QUsdVlicccOQmC9Y4tO4_1Sh27TYWpf5p3rf4BIW1UN_3212.8.mp3,4,0.5,1.5,2
0/3_show_03XB8xpBd7yfor3HRFTnkC_2tXol42F7Rh3nfDaLAzPDt_233.8.mp3,4.5,5,1.5,3.66666666666666
0/Q_show_0QWClW37Xvw2dR0P5bc9KE_79aBYBnKaXbetyvFB3g6IJ_2679.6.mp3,3.5,5,3.5,4
0/B_show_0bDbxLYx0GCCjfxlEX0Mzp_3YCzdyzKHmBH4JtXDzrZJz_0.8.mp3,4.5,4.5,3.5,4.16666666666666
0/F_show_0FUqB3Ggx2zjJCZ3BcNViz_1EE8Z6zydfKiHOUTFQgwvv_1970.1.mp3,4,3.5,3,3.5
5/5_show_55vG1j5hNc1R6J0rO4Yh1h_7smhObpSVMWchNkv8kfhSu_1946.1.mp3,4.5,3.5,1,3
5/5_show_55GP6pfA0RlmtEgNH70d5K_5eLJrUOaS0DmVb5wq1gnkY_308.2.mp3,4.5,4.5,5,4.66666666666666
5/3_show_53XeIWnNQRvrCQDJPjg1wJ_7tordIndoZsUCJ6ZmzUl5t_954.6.mp3,2,0.5,3.5,2
5/W_show_5WXjXJAGlrSFoNVPiS7CMs_70wf1lkNNZ8tA5A6dgjZWj_1189.8.mp3,2.5,2,0,1.5
5/C_show_5CnDmMUG0S5bSSw612fs8C_0WINvZbdBdLiT9k1HInwBc_775.1.mp3,2.5,1.5,2.5,2.16666666666666
5/3_show_53XeIWnNQRvrCQDJPjg1wJ_31yTJL0FuhAfHipTNXFFjb_1467.4.mp3,3.5,4.5,4.5,4.16666666666666
5/W_show_5WXjXJAGlrSFoNVPiS7CMs_70wf1lkNNZ8tA5A6dgjZWj_1170.3.mp3,4.5,3,3.5,3.66666666666666
5/5_show_55GP6pfA0RlmtEgNH70d5K_0QTS7jb6Tk32x7A6xL45br_1928.8.mp3,4,4,4,4
5/6_show_56CjYLQWyMx1MkOEQmlubi_3OiCdT10nKD3ow3hLKL6xw_722.6.mp3,4.5,3,2.5,3.33333333333333
5/B_show_5Bo6qw8Vd901nbZeAhJn0D_1CJEbafINw4z0OvILeDamr_1371.9.mp3,4,1,3.5,2.83333333333333
5/3_show_53XeIWnNQRvrCQDJPjg1wJ_52xJPmOkVPJnxlxWRFLSiL_1101.5.mp3,5,4.5,5,4.83333333333333
5/4_show_54lfZ2HhYAXahBDBvfppr2_1r6T9WPF7CARqhuGPgu8Lr_785.9.mp3,2,4.5,1,2.5
5/6_show_56CjYLQWyMx1MkOEQmlubi_2u2aMmkqLfHT3UvUtTHBsC_1001.0.mp3,4,4.5,5,4.5
5/A_show_5aWTKGiBnayQH2TQgkAnSg_5oFcFIeeYHCOhZL6J3mBiZ_3303.7.mp3,2,4,3,3
5/C_show_5CnDmMUG0S5bSSw612fs8C_3lfdq799PvP7K97wFNBxGA_1979.1.mp3,1,4.5,5,3.5
7/X_show_7xFfmQ6G7cc97w7R2aHlQz_11wRhQQdWP0P9oABh0xzpi_2645.5.mp3,1.5,4,3,2.83333333333333
5/5_show_55GP6pfA0RlmtEgNH70d5K_5eLJrUOaS0DmVb5wq1gnkY_730.2.mp3,1.5,4.5,3.5,3.16666666666666
5/5_show_55GP6pfA0RlmtEgNH70d5K_0QTS7jb6Tk32x7A6xL45br_2469.9.mp3,2,4.5,1,2.5
5/V_show_5VXZc4dJTRJ8mptjszVzJp_5NLOiZZ6UZQn0wflMPj3ZK_133.3.mp3,1,5,0.5,2.16666666666666
5/6_show_56CjYLQWyMx1MkOEQmlubi_1ciOqtHoG2sI85GL6a3pXL_908.0.mp3,3.5,4.5,5,4.33333333333333
5/C_show_5cj7bhNWmb8DIp8PbBXES4_1k79UH7AdG7Hn5hkIW0Rrq_1771.9.mp3,2.5,4,1,2.5
5/5_show_550ZI1sg75lbNv7TXoQbec_5o5mjc3DgeNumtx5jH2IFq_814.7.mp3,2.5,4,1.5,2.66666666666666
5/4_show_54LJ6fSIVTpRoh5fJSLk8p_4CHxxM7VLemjUuz3LIKedx_839.5.mp3,5,4,5,4.66666666666666
5/3_show_53XeIWnNQRvrCQDJPjg1wJ_31yTJL0FuhAfHipTNXFFjb_491.7.mp3,5,4.5,2.5,4
5/F_show_5fgBM7upQCA2x0Lz3tWcet_2xBsTv7IxPmcSJ63lTkZeX_1837.6.mp3,2.5,4,5,3.83333333333333
6/R_show_6rxMjEEvCgDRLrDLqesqBw_4coRIW2TdYvcdnIZXck8Qm_368.2.mp3,5,4,4,4.33333333333333
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_6dCvGpZj87FAL5ccmHInIY_1838.7.mp3,5,4,4.5,4.5
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_3Wf0cwdtUdb08XIACroyAE_2171.1.mp3,5,3.5,4,4.16666666666666
6/W_show_6W3I4kReWdoDjIWuO7wEj9_4Ova37bZUWDvVflE96QZW7_2822.7.mp3,5,2.5,4.5,4
6/U_show_6uRYvpYOClIRs6o80FRFRN_1sPvlTx0B8ZVuHdvIPdp5u_2484.9.mp3,5,2.5,4,3.83333333333333
6/W_show_6WczwEALIp1OGLE1pnrjQH_3sZ9BhH1nxZowVZzBIUopm_1568.3.mp3,5,2.5,4,3.83333333333333
5/5_show_55GP6pfA0RlmtEgNH70d5K_0kJCf9Hm2mllvhFmranEJ5_1832.0.mp3,4.5,4.5,4.5,4.5
5/C_show_5CnDmMUG0S5bSSw612fs8C_3fxFPVGSzFLKf5iyg5rWCa_1426.7.mp3,4,4.5,4.5,4.33333333333333
5/5_show_55vG1j5hNc1R6J0rO4Yh1h_7BgKKl9Lwb2ccgv6OH3rnx_1726.6.mp3,0.5,4.5,4,3
5/5_show_55GP6pfA0RlmtEgNH70d5K_5eLJrUOaS0DmVb5wq1gnkY_3012.0.mp3,2,3,4.5,3.16666666666666
5/E_show_5E2C3RL2mfZK2PdCBO9F5I_4W90bAZbxbL2OnWAcmdNnv_1932.8.mp3,4,3.5,4.5,4
5/3_show_53XeIWnNQRvrCQDJPjg1wJ_7tordIndoZsUCJ6ZmzUl5t_988.6.mp3,1,3.5,4,2.83333333333333
5/5_show_55R0CZoqgY3hcmCmVkmBig_7r367wUYs1EvyBbeyOcq39_166.8.mp3,4.5,5,4.5,4.66666666666666
5/E_show_5E2C3RL2mfZK2PdCBO9F5I_4W90bAZbxbL2OnWAcmdNnv_3696.5.mp3,0.5,3.5,4,2.66666666666666
5/6_show_56CjYLQWyMx1MkOEQmlubi_7zzZJGsL8fwDOrduUkX91D_121.3.mp3,3.5,3.5,4.5,3.83333333333333
2/G_show_2gfE7zxYA4hz8Dkm2RUtgm_2mdBOGSXwSY7Roe7OFLpFH_2882.0.mp3,2,3,3.5,2.83333333333333
2/D_show_2DoAOyvZ4gfId7cTlz8PRF_5Q7BLph5bvXa0jMrueG7uo_1942.1.mp3,4.5,3,2.5,3.33333333333333
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_28Teud31e8EJ3CvH0xaDCJ_2096.8.mp3,4,3.5,4,3.83333333333333
2/K_show_2kF1L3ocVUDH4uCzAzMDMV_797mVl3e8MBG17iULp82rH_912.1.mp3,1.5,1.5,2.5,1.83333333333333
2/H_show_2HBnF4o4VEqrZgCuo32DMw_412ydPsaHAHCgm2woi4LCH_836.7.mp3,4.5,3,2.5,3.33333333333333
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_28Teud31e8EJ3CvH0xaDCJ_3081.9.mp3,1.5,4,3,2.83333333333333
2/L_show_2L8XOzOTVfXVZ2ElH9xFsA_7Jpm1S40IUBwOSa5oBRpeK_3581.0.mp3,1.5,3.5,2.5,2.5
4/2_show_42qUebRQFg3D677PcuehDH_3fbYUQlEWBG6nMKqN3dL4S_1785.8.mp3,0.5,2,4,2.16666666666666
4/R_show_4rRToTpGMqaIt1hVh6ute0_1BVLzxLrPd2Z5QJB5LDBq8_59.6.mp3,3,1,4,2.66666666666666
4/N_show_4NNO0yIIxzSsZTXR0XnaP7_5baPWX9ErccW8geXFSqeEb_920.2.mp3,2,1.5,4,2.5
4/Q_show_4QKtDrRwgAzuq2GNHQvmTB_59VTGhhapqEmsRsTI7H6o7_3431.9.mp3,1,4.5,4,3.16666666666666
4/3_show_43mTFxSHXF7Xtvjx4TF0Dc_40nPDbyTHqdTajePfa5Bfq_2261.9.mp3,5,4,4.5,4.5
4/J_show_4j8RXYWVPZ2ZiqmvDnL9pL_5xT3Ox7c1foRicMqZKm1xj_779.0.mp3,1.5,1.5,4,2.33333333333333
3/I_show_3ikFhEuSYkNYS27Rp7aZo0_2dTDwRipwwwwO2Iy1Pu1ra_630.5.mp3,3,4,3.5,3.5
3/C_show_3cIh6ejnk3lUUVhqSKzPUS_6NmadjjdgML96ukODQ1QKa_3804.1.mp3,4,4,4.5,4.16666666666666
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_6y0Fd8gk7kG5Mq9a2M0dsj_2540.8.mp3,1.5,4,3.5,3
3/E_show_3eKZGITnT3DtQ2FAcfHoYm_1M26mLAA26zUBrN7SKN5au_133.2.mp3,4.5,3.5,4.5,4.16666666666666
3/N_show_3NFripvmYKg0TMkRBibrjc_2POeYZLrZfR2PnmyE072UV_3209.7.mp3,4,3.5,4,3.83333333333333
3/U_show_3U7sN6DzLbNUQXEjcuLPl4_5pMMzb1mFK2TuWpzgGN1GP_1928.9.mp3,4.5,4,4,4.16666666666666
3/X_show_3X3ZZBDZAvFL1SRnPc1eZ0_1rNBao1mKBp0fVPk2wkoUe_2757.8.mp3,1.5,4,3.5,3
3/E_show_3EByfMRUfDahO9TstoHSpz_1gSV0jvF1gQPDz6inSo5Fk_1171.6.mp3,3.5,3.5,4.5,3.83333333333333
3/P_show_3PgM9iDSwe28HgocNhRADc_3U5k4Rkys4e1lbELUrFaMj_2398.6.mp3,1.5,4,3.5,3
3/D_show_3dDVSp6sK7EGfw09jkvIl8_3VHAaP2ePfAzFw7C3yMyEg_2833.2.mp3,3.5,4,4.5,4
3/N_show_3NTRvj8WKWSZI5VDZFzqWr_6gRVdbDewBw5dDznmcshTm_2603.9.mp3,1.5,5,3.5,3.33333333333333
3/N_show_3n6bSMDxhcFimGAzy0gVKr_4JRQ8b8R5ptv4hClCR4z7d_1280.3.mp3,4,5,2.5,3.83333333333333
3/B_show_3bSuYXVQXS7bWp9xv1U8tM_3DI7rKhRhJYhSwlyvHLcnr_1993.1.mp3,2,2.5,1.5,2
3/Q_show_3qhzO6vDpBQ4g9kNFYooHw_0wf5B2LQNc4j30Rppcvfnp_50.8.mp3,4,5,2,3.66666666666666
3/G_show_3gKLjekTajd8uOo3a7Iesr_0lAuavZsiPkFbkx1fW8hzb_187.0.mp3,2.5,5,2.5,3.33333333333333
3/U_show_3U7sN6DzLbNUQXEjcuLPl4_1UN936BkEy3RBnVrXXPTPH_4423.6.mp3,4,5,2,3.66666666666666
3/Q_show_3qm2dYh1XNLyGrltxfCmRr_6Msvxu22hCMWa4mxGmNhW5_470.8.mp3,3.5,2.5,1.5,2.5
3/C_show_3cIh6ejnk3lUUVhqSKzPUS_5Z3ZHJrq5sTjeYqB5CJldY_836.9.mp3,2.5,5,2.5,3.33333333333333
5/C_show_5CfCWKI5pZ28U0uOzXkDHe_3i5Ttnw2p90Q8kMbXZ2wXL_1337.3.mp3,1.5,4,3,2.83333333333333
5/5_show_55GP6pfA0RlmtEgNH70d5K_0QTS7jb6Tk32x7A6xL45br_2030.6.mp3,1.5,4,4,3.16666666666666
5/W_show_5wUS71EaWojLSGqfMOgkOQ_6EXtv6A1BNHnQzTR1pMoLF_1063.8.mp3,2.5,4,3.5,3.33333333333333
5/C_show_5CnDmMUG0S5bSSw612fs8C_2hacvaBJxzE3z9mOMhzTIG_1703.4.mp3,2,4,4,3.33333333333333
5/6_show_56CjYLQWyMx1MkOEQmlubi_7wScXrfKGN28UTwHAp0gxf_50.2.mp3,2,4.5,2.5,3
5/5_show_55GP6pfA0RlmtEgNH70d5K_5eLJrUOaS0DmVb5wq1gnkY_908.3.mp3,1.5,4.5,4,3.33333333333333
5/6_show_56CjYLQWyMx1MkOEQmlubi_7wScXrfKGN28UTwHAp0gxf_106.1.mp3,1.5,4,4,3.16666666666666
5/C_show_5CnDmMUG0S5bSSw612fs8C_2hacvaBJxzE3z9mOMhzTIG_1375.7.mp3,1,4.5,4,3.16666666666666
5/6_show_56CjYLQWyMx1MkOEQmlubi_2u2aMmkqLfHT3UvUtTHBsC_63.1.mp3,1.5,4.5,4,3.33333333333333
5/G_show_5g93Ei2xYxtELGo19Buhb7_4DvYKl89gW7of8kq03PVih_501.9.mp3,1.5,4.5,5,3.66666666666666
1/K_show_1K2Fzlro0Lmp9pGS7Ak00D_3AZzH0F7HWvpNMknB9Ijve_525.1.mp3,4.5,0.5,2,2.33333333333333
1/K_show_1KkcI5HCYfeokUBUijYKfY_5OW6VR79TpIimCPHx59UaX_29.8.mp3,4,3,1.5,2.83333333333333
1/J_show_1je6sEPOdtRHbuSz81aIdC_5T7wbAFITGkbPsk4vbtV7p_4774.0.mp3,4,2,1,2.33333333333333
1/H_show_1HKgU6WUDMZTnFChe8KT0Q_5Y6NqwFaCP1uo5yncecpDz_2889.1.mp3,4,3.5,4,3.83333333333333
1/O_show_1O6UL6L2KTgIgMuH9LdxTY_4lvwrPI2dhz1B7Ys4jUozH_393.8.mp3,2.5,3.5,3.5,3.16666666666666
1/6_show_16EQCZUti5keYykRXdp8bF_5eVqkl7dB4Vkng3odaLXeY_198.8.mp3,4,5,5,4.66666666666666
1/D_show_1D4W2vY2RIT1UFdtzzwPDm_24PX5UJpWybKgm3ytXOzjO_4.8.mp3,4,3.5,1.5,3
1/S_show_1scLYjlJmAY5GefgXhPbsc_1JtAumBOoKG0JL13U1JLwr_355.8.mp3,4.5,2.5,2,3
1/S_show_1SXD1U55jqbK9HHoPvdbsw_7x8D1qaoJc2XEqvjwTQ4PK_2436.7.mp3,4,4,3.5,3.83333333333333
6/P_show_6P1lNBJbtXVkT8J4m9kAD0_2RHWLHZkteboxFQBgqWOvA_2304.4.mp3,4.5,2.5,5,4
6/A_show_6ABN58hlWtlGMNztaywtXZ_5deQz38RVpf5GFifMbJZ2v_719.2.mp3,4,2,4,3.33333333333333
6/E_show_6epeRhY6jFLsUbQ4sAFO8y_3Q4sLj9DdlrquOQqpK3zi9_4646.8.mp3,4,1.5,2.5,2.66666666666666
6/K_show_6KsiZDS1BZ7Tid2uJx9RaZ_4h0EJ9Zz8r1Cj6oSt3785K_265.5.mp3,4,3.5,4.5,4
6/9_show_697yqntx4P1pqeVsK3qm2K_7DOfhtOOV01euzNS6Jk9P0_2022.3.mp3,4,2.5,4.5,3.66666666666666
6/9_show_697yqntx4P1pqeVsK3qm2K_7DOfhtOOV01euzNS6Jk9P0_2047.9.mp3,3.5,4,4.5,4
6/C_show_6CGopQgOsDOACpIWvD9Knx_2Cwyp4eRGGB6TjGg345yv6_183.5.mp3,4.5,3.5,4.5,4.16666666666666
6/U_show_6UtpK2v8AJGmCfLEFlE0Zd_6whMOWVclxYeGirVL3R4gB_1433.5.mp3,4,2.5,4,3.5
6/P_show_6P1lNBJbtXVkT8J4m9kAD0_2RHWLHZkteboxFQBgqWOvA_2825.6.mp3,4,1.5,4,3.16666666666666
1/E_show_1eFmReBvBxxbjtU6UKMlvt_0WR29lgZYnwJ6jZ0pN7Tzg_1127.3.mp3,3.5,3.5,3,3.33333333333333
1/6_show_164dztB5SKhJ6rrguHKYGK_6x5AQ9oMZQVMxXpJh6aeHd_522.9.mp3,4,4.5,3,3.83333333333333
1/N_show_1NXUZYiTH4T38CBDv31uhL_3EZNH3p3jfX2eIFCWMpVkM_1000.3.mp3,4.5,4,3.5,4
1/N_show_1Ng0k7EW7Le0cgvoTncM0z_0jFt7HDvjqjBiHfKEFeW0B_2237.1.mp3,4,3.5,1.5,3
1/R_show_1R5sbnzbc7hCMv9RTFIEWw_6QODJbcrAJa71LKYSp1nFS_2565.6.mp3,4,3.5,1.5,3
1/H_show_1hwUP0FPYQtOWJvquNwz7I_3oJlvjsCRsR0XYDTnUvJzs_3686.9.mp3,0,4,4,2.66666666666666
1/5_show_15vCcCrbIjx3RVojU5ScCJ_2GriZYvQFGlEywJXhCo7H7_4154.8.mp3,4,4.5,4,4.16666666666666
1/S_show_1Sw6MZtNhnsEDYvrJLMgxK_5BMz5r938XLSSz7FEsTagL_2047.3.mp3,4.5,4,0.5,3
1/5_show_15vCcCrbIjx3RVojU5ScCJ_2GriZYvQFGlEywJXhCo7H7_527.1.mp3,2.5,4,4,3.5
1/H_show_1HKgU6WUDMZTnFChe8KT0Q_5Y6NqwFaCP1uo5yncecpDz_4057.4.mp3,2.5,4.5,3.5,3.5
1/4_show_144aZaRiTBW0V053EU4mSk_1pO7casLAEjHzWsJEEjcYK_1676.7.mp3,2.5,4,4,3.5
1/K_show_1kAlMjcwRC55YfFWF8MGi3_0J97RUTRYaz4MDujXQ1Lua_580.8.mp3,1,4,3.5,2.83333333333333
1/5_show_15mAklOuf01jbgKAT5c4eb_1Ll1rpUqCkz4rkuEqa1B0S_965.6.mp3,2.5,4.5,4,3.66666666666666
1/D_show_1dPCNeCizIMsNrPj0mOUlb_5hGiJh2I0UGdHlYx0iuWMU_2491.8.mp3,2.5,4.5,3.5,3.5
1/D_show_1DNVq7jHDb2OmTgsGvXdlp_6OWparkRu6AKJEQtObZIY6_3360.8.mp3,2.5,4.5,4,3.66666666666666
1/K_show_1kAlMjcwRC55YfFWF8MGi3_0J97RUTRYaz4MDujXQ1Lua_2541.4.mp3,2.5,4,3.5,3.33333333333333
1/U_show_1U7ZaHAiJDCa01LB1UMA3B_2kwCz3SHRpmF7t4JJJytwQ_1239.2.mp3,2.5,4,4,3.5
1/H_show_1hwUP0FPYQtOWJvquNwz7I_2tKzyXy5Z1JcfixiMV58yL_1977.6.mp3,1,4,4,3
6/S_show_6sY90mdRx78qRAQKV8xEJe_7IqnZBob5elVr0teEMkXja_311.9.mp3,2.5,1.5,5,3
6/S_show_6SZVsPIxPfVs6aavqM1peY_103en6hGH4ZAEoF2pn30lI_2574.1.mp3,3,2.5,5,3.5
6/W_show_6wzn2tT5CeWyYpDU9O14bf_6HCvxq2x45r10WXQSsqiAL_1499.9.mp3,2,2,5,3
6/H_show_6hpT79G1WNUQ1h9aOyYBh7_3Z1GtMfQmTryiCiT8lh7NB_393.7.mp3,2.5,3,2.5,2.66666666666666
6/P_show_6P1lNBJbtXVkT8J4m9kAD0_2RHWLHZkteboxFQBgqWOvA_2352.6.mp3,2,1,5,2.66666666666666
6/S_show_6SZVsPIxPfVs6aavqM1peY_4S9SzQYYkGlETDHPgFHvkx_1897.5.mp3,2.5,3.5,5,3.66666666666666
6/9_show_697yqntx4P1pqeVsK3qm2K_7DOfhtOOV01euzNS6Jk9P0_972.6.mp3,2,3.5,5,3.5
3/Q_show_3qQPP9axjPfEL2gRv3aV6b_54mPtls1d1Rd1kOwh2dfrf_313.8.mp3,2,1,3.5,2.16666666666666
3/Q_show_3QSX8bxGWdEyTowkIOIFCB_4fGgA2e3XOPfrXugKZoXGZ_3363.7.mp3,1.5,1,1,1.16666666666666
3/M_show_3mNZyXkaJPLwUwcjkz6Pv2_6dZB5HnUxnjOUEIUbyHVyw_2366.2.mp3,3.5,5,2.5,3.66666666666666
3/U_show_3U7sN6DzLbNUQXEjcuLPl4_5pMMzb1mFK2TuWpzgGN1GP_3118.1.mp3,1,1,3.5,1.83333333333333
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_6y0Fd8gk7kG5Mq9a2M0dsj_4162.3.mp3,0.5,0.5,2.5,1.16666666666666
3/A_show_3AI6Hvd2ps8kH1XEXu8emH_0kvsvd0Ts15FTH8qEWgG7r_3368.3.mp3,2.5,3.5,3.5,3.16666666666666
2/D_show_2dDvS7govGT9VE1DLR9ogw_0Mqh2RN0UTTiZ9N6EXn8cd_779.9.mp3,3,1,4.5,2.83333333333333
2/B_show_2bzjLBEWRldARaf1IytFFS_5kKdJrNPmJRENQ7ezaXOCo_175.7.mp3,2.5,1,4.5,2.66666666666666
2/O_show_2o75FhIQAlc7ycr5ovqQzd_5xUGgO0m4G1NKbj9Bv3gud_182.6.mp3,2.5,4,4.5,3.66666666666666
2/I_show_2i4kaXGB4B1S24DhhdPrw7_1zRhore2U6Ie4xU6aWsbUy_1156.5.mp3,1,3.5,5,3.16666666666666
2/L_show_2L8XOzOTVfXVZ2ElH9xFsA_7Jpm1S40IUBwOSa5oBRpeK_1064.7.mp3,2.5,3.5,0.5,2.16666666666666
6/P_show_6P1lNBJbtXVkT8J4m9kAD0_2RHWLHZkteboxFQBgqWOvA_3049.1.mp3,3,4,3.5,3.5
6/M_show_6MhiiWr66guACtbT36XRf2_2Q3nE9Uri5cybI4pnvaDPa_1080.7.mp3,3,3.5,3.5,3.33333333333333
4/E_show_4ETrBShPQeSIK9aKcOuvPY_19aGN3y5DN3xkqC9e8g2ZP_2092.4.mp3,4.5,0,2.5,2.33333333333333
4/E_show_4ETrBShPQeSIK9aKcOuvPY_66wfvJvNoKtLqs14MGCHBC_2507.7.mp3,4,4,2.5,3.5
4/I_show_4iax1kbINZW0YbQmoNwysd_2wJfsWhQa007Tii0DR7sD0_3055.6.mp3,3.5,2.5,1,2.33333333333333
4/2_show_42JVboGikRXURVjXQ5LtGp_24S8MC0p6xK9DUCbO6aJn3_1053.2.mp3,4.5,5,2.5,4
4/4_show_44pI1bcAKbrA2fLZpwJF4X_38Bvag2GtKLPdaZDnqBGQd_2987.6.mp3,5,5,3.5,4.5
4/E_show_4ETrBShPQeSIK9aKcOuvPY_19aGN3y5DN3xkqC9e8g2ZP_2592.9.mp3,4,2.5,2.5,3
4/V_show_4vk4IB16ndMME4VTv7yfAE_0hYBsrKWfkcZhmN4maWdfj_1270.2.mp3,3.5,4.5,2.5,3.5
4/K_show_4koF9Y8RbcoDg88dqpJTJs_4Bgch6ZbgqU27Ebn5YfIuX_39.0.mp3,5,0,2.5,2.5
4/E_show_4ETrBShPQeSIK9aKcOuvPY_19aGN3y5DN3xkqC9e8g2ZP_1327.7.mp3,4.5,2.5,2.5,3.16666666666666
3/4_show_347DvEBUZTWBkxN5h6i636_0ijeO50x6Gte3QmoUptCnd_1508.8.mp3,0.5,3.5,1,1.66666666666666
3/A_show_3AaMo6PW1pzT33ENNpVxj2_1Bvrspt3QjjrTEYPt4xbF7_251.5.mp3,4,5,2.5,3.83333333333333
3/0_show_30wJEsZNj1gquJyDftm2Kl_0yVNHDspRUCttLdORHqD9I_3492.0.mp3,1.5,5,1,2.5
0/T_show_0TkS08s5KaxQX5pyjtrK8T_4LdNdgzQwK7stuTpcS6k4W_870.4.mp3,3.5,5,5,4.5
0/M_show_0M6jfmNPPAlqNtOkYZFyPt_5OKAPBUV4tJRxytQf8rMom_4048.3.mp3,1.5,3.5,2.5,2.5
0/C_show_0cLAi0qjIg5Izfl41cz4zC_07Eu7oar3SING0kkTi8Ycm_1063.8.mp3,3,0,5,2.66666666666666
0/H_show_0h4iELZhWMcF2TJJRd2QIs_75biJHWMw9PNf1dy4UWhv7_950.2.mp3,3.5,3,2.5,3
0/I_show_0iX09iRkw0IUFlhvQQykcS_6n3V5M0V9qff6864QaKTQq_1700.1.mp3,2.5,2.5,2.5,2.5
0/O_show_0Od5KsH8uXsR2I1f6eSYAG_20yWcIZ6nDzboN5Tzv9dqt_3221.6.mp3,3.5,2,4.5,3.33333333333333
0/B_show_0BHrT8beUzcFKkU4PUs0P0_6izW59CXnzdywNYjhGi83p_2238.9.mp3,2.5,2.5,3.5,2.83333333333333
0/V_show_0Vd8E5vWnCfB4xucu87WNZ_1uBkATVDs9qWZ1zthua5Nb_286.4.mp3,3.5,1.5,2.5,2.5
0/I_show_0i4SJwrYjxs3Bd5Yqx4Pbw_7xuO6vdDOJAks9kv4MhZ8g_560.3.mp3,3.5,1.5,2.5,2.5
5/C_show_5c26B28vZMN8PG0Nppmn5G_3ujjIbe8EuyUHENrHjdgRj_1456.8.mp3,4.5,4.5,2.5,3.83333333333333
5/F_show_5fgBM7upQCA2x0Lz3tWcet_2xBsTv7IxPmcSJ63lTkZeX_1043.7.mp3,1.5,3,2.5,2.33333333333333
5/P_show_5pF8LmnlEWBZyelh3TWQ09_79WrwsGngmjXjS1ZK1GQKR_1365.3.mp3,0.5,3,5,2.83333333333333
5/6_show_56CjYLQWyMx1MkOEQmlubi_7wScXrfKGN28UTwHAp0gxf_447.1.mp3,4.5,4,5,4.5
5/5_show_550ZI1sg75lbNv7TXoQbec_5o5mjc3DgeNumtx5jH2IFq_1431.2.mp3,0.5,2,3,1.83333333333333
5/5_show_55GP6pfA0RlmtEgNH70d5K_5eLJrUOaS0DmVb5wq1gnkY_2516.5.mp3,2.5,4,5,3.83333333333333
